term,page,context,tag,score
定位,42,36 ←上り方下り方→ 2 3 1 2 7 2 貫通扉確認 ラッチよし 鎖錠よし 備品確認携帯用信号炎管よし 携帯用信号炎管 スイッチ整備運転台スイッチ類戸ジメ安全NFB 無線機スイッチ 入確認無線機電源入 よし 圧縮機 CM 動作確認 CM動作よし ワイパー動作状態確認 ワイパー 動作 よし VCBスイッチ 切無線機電源、チャンネル確認無線機電源常用位置よし ○○無線○チャンネル よし ATS、EB、TE、AEN、未投入、戸閉連動、戸閉安全、各定位よし 直接触れて確認忍錠による鎖錠が可能 なものは鎖錠状態を確認 ※乗務員室仕切戸が設置されて いない車両のみ点検 ※保安機器 ATS関係、EB、TE 及 び戸閉連動戸ジメ安全を確認す る事無線機電源を 入 とする 電源切換SWの 常用位置を確認 3 パン上昇 パン上昇よし 5 ベビコン停止確認運転台選択スイッチ 前位置起動表示灯消灯 よし 運転台選択スイッチ 前位置よし 6 4 VCB全切表示灯確認 VCB全切点灯 よし 交直切換スイッチ 交側確認交直切換スイッチ 交側よし パンタグラフ上昇 VCBHR動作音確認動作音よし 順序 1 出区番線確認、車両番号確認電留○番線よし ○○系-○○○号車よし 点検機器及び点検内容喚呼用語記 事運輸部蓄電池入 低電圧計確認 1 パンタグラフ降下確認 パン降下よし ベビコン起動押しボタン 押し 移動機器扱い禁止表示撤去確認 ベビコン起動よし 起動表示灯確認移動機器扱い禁止表示が掲出されている場合、以降は着手せずに、関係箇所へ連絡蓄電池スイッチ全入り 移動機器扱い禁止表示撤去よし 屋根上、床下、異物人影が無いこと確認交流電圧表示灯確認交流電圧表示灯点灯 よし VCBスイッチ 入 VCB 入 9 10 故障表示灯消灯 よし 赤表示灯で確認 MRゲージ確認 VCB全入表示灯確認 VCB全入点灯 よし 静止形電源装置 SIV 動作確認 SIV動作よし 電圧計または三相表示灯で確認 ワイパー1往復以上の動作確認防護無線機能確認防護無線よし 緑表示灯で確認使用周波数に設定 11 運行幕、行先方向幕整備運行番号よし、行先よし モニター表示状態確認 非常位置表示灯非常 よし BC圧力〇〇kPaよし 8 ブレーキ試験鳴動よし機能よし 試験ボタンを押して機能確認 モニター確認 元空気ダメ圧力確認元空気ダメ圧力よし 常用最大ノッチ 表示灯 〇ノッチよし BC圧力〇〇kPaよし 常用ブレーキ、非常ブレーキ 動作緩解確認 ユルメ位置 BC圧力0kPaよし 表示灯消灯よし ※車両が流転し手歯止めが噛み 込む危険性がある箇所では、ブレーキの緩解確認を手歯止め撤去後に行ってもよい 1 2 3 4 5 6 7 8 9 別表2-3 電気指令式車両交直流出区点検要領,KNOWN,0.444772
指令,42,36 ←上り方下り方→ 2 3 1 2 7 2 貫通扉確認 ラッチよし 鎖錠よし 備品確認携帯用信号炎管よし 携帯用信号炎管 スイッチ整備運転台スイッチ類戸ジメ安全NFB 無線機スイッチ 入確認無線機電源入 よし 圧縮機 CM 動作確認 CM動作よし ワイパー動作状態確認 ワイパー 動作 よし VCBスイッチ 切無線機電源、チャンネル確認無線機電源常用位置よし ○○無線○チャンネル よし ATS、EB、TE、AEN、未投入、戸閉連動、戸閉安全、各定位よし 直接触れて確認忍錠による鎖錠が可能 なものは鎖錠状態を確認 ※乗務員室仕切戸が設置されて いない車両のみ点検 ※保安機器 ATS関係、EB、TE 及 び戸閉連動戸ジメ安全を確認す る事無線機電源を 入 とする 電源切換SWの 常用位置を確認 3 パン上昇 パン上昇よし 5 ベビコン停止確認運転台選択スイッチ 前位置起動表示灯消灯 よし 運転台選択スイッチ 前位置よし 6 4 VCB全切表示灯確認 VCB全切点灯 よし 交直切換スイッチ 交側確認交直切換スイッチ 交側よし パンタグラフ上昇 VCBHR動作音確認動作音よし 順序 1 出区番線確認、車両番号確認電留○番線よし ○○系-○○○号車よし 点検機器及び点検内容喚呼用語記 事運輸部蓄電池入 低電圧計確認 1 パンタグラフ降下確認 パン降下よし ベビコン起動押しボタン 押し 移動機器扱い禁止表示撤去確認 ベビコン起動よし 起動表示灯確認移動機器扱い禁止表示が掲出されている場合、以降は着手せずに、関係箇所へ連絡蓄電池スイッチ全入り 移動機器扱い禁止表示撤去よし 屋根上、床下、異物人影が無いこと確認交流電圧表示灯確認交流電圧表示灯点灯 よし VCBスイッチ 入 VCB 入 9 10 故障表示灯消灯 よし 赤表示灯で確認 MRゲージ確認 VCB全入表示灯確認 VCB全入点灯 よし 静止形電源装置 SIV 動作確認 SIV動作よし 電圧計または三相表示灯で確認 ワイパー1往復以上の動作確認防護無線機能確認防護無線よし 緑表示灯で確認使用周波数に設定 11 運行幕、行先方向幕整備運行番号よし、行先よし モニター表示状態確認 非常位置表示灯非常 よし BC圧力〇〇kPaよし 8 ブレーキ試験鳴動よし機能よし 試験ボタンを押して機能確認 モニター確認 元空気ダメ圧力確認元空気ダメ圧力よし 常用最大ノッチ 表示灯 〇ノッチよし BC圧力〇〇kPaよし 常用ブレーキ、非常ブレーキ 動作緩解確認 ユルメ位置 BC圧力0kPaよし 表示灯消灯よし ※車両が流転し手歯止めが噛み 込む危険性がある箇所では、ブレーキの緩解確認を手歯止め撤去後に行ってもよい 1 2 3 4 5 6 7 8 9 別表2-3 電気指令式車両交直流出区点検要領,KNOWN,0.438663
蓄電池,42,36 ←上り方下り方→ 2 3 1 2 7 2 貫通扉確認 ラッチよし 鎖錠よし 備品確認携帯用信号炎管よし 携帯用信号炎管 スイッチ整備運転台スイッチ類戸ジメ安全NFB 無線機スイッチ 入確認無線機電源入 よし 圧縮機 CM 動作確認 CM動作よし ワイパー動作状態確認 ワイパー 動作 よし VCBスイッチ 切無線機電源、チャンネル確認無線機電源常用位置よし ○○無線○チャンネル よし ATS、EB、TE、AEN、未投入、戸閉連動、戸閉安全、各定位よし 直接触れて確認忍錠による鎖錠が可能 なものは鎖錠状態を確認 ※乗務員室仕切戸が設置されて いない車両のみ点検 ※保安機器 ATS関係、EB、TE 及 び戸閉連動戸ジメ安全を確認す る事無線機電源を 入 とする 電源切換SWの 常用位置を確認 3 パン上昇 パン上昇よし 5 ベビコン停止確認運転台選択スイッチ 前位置起動表示灯消灯 よし 運転台選択スイッチ 前位置よし 6 4 VCB全切表示灯確認 VCB全切点灯 よし 交直切換スイッチ 交側確認交直切換スイッチ 交側よし パンタグラフ上昇 VCBHR動作音確認動作音よし 順序 1 出区番線確認、車両番号確認電留○番線よし ○○系-○○○号車よし 点検機器及び点検内容喚呼用語記 事運輸部蓄電池入 低電圧計確認 1 パンタグラフ降下確認 パン降下よし ベビコン起動押しボタン 押し 移動機器扱い禁止表示撤去確認 ベビコン起動よし 起動表示灯確認移動機器扱い禁止表示が掲出されている場合、以降は着手せずに、関係箇所へ連絡蓄電池スイッチ全入り 移動機器扱い禁止表示撤去よし 屋根上、床下、異物人影が無いこと確認交流電圧表示灯確認交流電圧表示灯点灯 よし VCBスイッチ 入 VCB 入 9 10 故障表示灯消灯 よし 赤表示灯で確認 MRゲージ確認 VCB全入表示灯確認 VCB全入点灯 よし 静止形電源装置 SIV 動作確認 SIV動作よし 電圧計または三相表示灯で確認 ワイパー1往復以上の動作確認防護無線機能確認防護無線よし 緑表示灯で確認使用周波数に設定 11 運行幕、行先方向幕整備運行番号よし、行先よし モニター表示状態確認 非常位置表示灯非常 よし BC圧力〇〇kPaよし 8 ブレーキ試験鳴動よし機能よし 試験ボタンを押して機能確認 モニター確認 元空気ダメ圧力確認元空気ダメ圧力よし 常用最大ノッチ 表示灯 〇ノッチよし BC圧力〇〇kPaよし 常用ブレーキ、非常ブレーキ 動作緩解確認 ユルメ位置 BC圧力0kPaよし 表示灯消灯よし ※車両が流転し手歯止めが噛み 込む危険性がある箇所では、ブレーキの緩解確認を手歯止め撤去後に行ってもよい 1 2 3 4 5 6 7 8 9 別表2-3 電気指令式車両交直流出区点検要領,KNOWN,0.429354
故障,42,36 ←上り方下り方→ 2 3 1 2 7 2 貫通扉確認 ラッチよし 鎖錠よし 備品確認携帯用信号炎管よし 携帯用信号炎管 スイッチ整備運転台スイッチ類戸ジメ安全NFB 無線機スイッチ 入確認無線機電源入 よし 圧縮機 CM 動作確認 CM動作よし ワイパー動作状態確認 ワイパー 動作 よし VCBスイッチ 切無線機電源、チャンネル確認無線機電源常用位置よし ○○無線○チャンネル よし ATS、EB、TE、AEN、未投入、戸閉連動、戸閉安全、各定位よし 直接触れて確認忍錠による鎖錠が可能 なものは鎖錠状態を確認 ※乗務員室仕切戸が設置されて いない車両のみ点検 ※保安機器 ATS関係、EB、TE 及 び戸閉連動戸ジメ安全を確認す る事無線機電源を 入 とする 電源切換SWの 常用位置を確認 3 パン上昇 パン上昇よし 5 ベビコン停止確認運転台選択スイッチ 前位置起動表示灯消灯 よし 運転台選択スイッチ 前位置よし 6 4 VCB全切表示灯確認 VCB全切点灯 よし 交直切換スイッチ 交側確認交直切換スイッチ 交側よし パンタグラフ上昇 VCBHR動作音確認動作音よし 順序 1 出区番線確認、車両番号確認電留○番線よし ○○系-○○○号車よし 点検機器及び点検内容喚呼用語記 事運輸部蓄電池入 低電圧計確認 1 パンタグラフ降下確認 パン降下よし ベビコン起動押しボタン 押し 移動機器扱い禁止表示撤去確認 ベビコン起動よし 起動表示灯確認移動機器扱い禁止表示が掲出されている場合、以降は着手せずに、関係箇所へ連絡蓄電池スイッチ全入り 移動機器扱い禁止表示撤去よし 屋根上、床下、異物人影が無いこと確認交流電圧表示灯確認交流電圧表示灯点灯 よし VCBスイッチ 入 VCB 入 9 10 故障表示灯消灯 よし 赤表示灯で確認 MRゲージ確認 VCB全入表示灯確認 VCB全入点灯 よし 静止形電源装置 SIV 動作確認 SIV動作よし 電圧計または三相表示灯で確認 ワイパー1往復以上の動作確認防護無線機能確認防護無線よし 緑表示灯で確認使用周波数に設定 11 運行幕、行先方向幕整備運行番号よし、行先よし モニター表示状態確認 非常位置表示灯非常 よし BC圧力〇〇kPaよし 8 ブレーキ試験鳴動よし機能よし 試験ボタンを押して機能確認 モニター確認 元空気ダメ圧力確認元空気ダメ圧力よし 常用最大ノッチ 表示灯 〇ノッチよし BC圧力〇〇kPaよし 常用ブレーキ、非常ブレーキ 動作緩解確認 ユルメ位置 BC圧力0kPaよし 表示灯消灯よし ※車両が流転し手歯止めが噛み 込む危険性がある箇所では、ブレーキの緩解確認を手歯止め撤去後に行ってもよい 1 2 3 4 5 6 7 8 9 別表2-3 電気指令式車両交直流出区点検要領,KNOWN,0.419002
動作,42,36 ←上り方下り方→ 2 3 1 2 7 2 貫通扉確認 ラッチよし 鎖錠よし 備品確認携帯用信号炎管よし 携帯用信号炎管 スイッチ整備運転台スイッチ類戸ジメ安全NFB 無線機スイッチ 入確認無線機電源入 よし 圧縮機 CM 動作確認 CM動作よし ワイパー動作状態確認 ワイパー 動作 よし VCBスイッチ 切無線機電源、チャンネル確認無線機電源常用位置よし ○○無線○チャンネル よし ATS、EB、TE、AEN、未投入、戸閉連動、戸閉安全、各定位よし 直接触れて確認忍錠による鎖錠が可能 なものは鎖錠状態を確認 ※乗務員室仕切戸が設置されて いない車両のみ点検 ※保安機器 ATS関係、EB、TE 及 び戸閉連動戸ジメ安全を確認す る事無線機電源を 入 とする 電源切換SWの 常用位置を確認 3 パン上昇 パン上昇よし 5 ベビコン停止確認運転台選択スイッチ 前位置起動表示灯消灯 よし 運転台選択スイッチ 前位置よし 6 4 VCB全切表示灯確認 VCB全切点灯 よし 交直切換スイッチ 交側確認交直切換スイッチ 交側よし パンタグラフ上昇 VCBHR動作音確認動作音よし 順序 1 出区番線確認、車両番号確認電留○番線よし ○○系-○○○号車よし 点検機器及び点検内容喚呼用語記 事運輸部蓄電池入 低電圧計確認 1 パンタグラフ降下確認 パン降下よし ベビコン起動押しボタン 押し 移動機器扱い禁止表示撤去確認 ベビコン起動よし 起動表示灯確認移動機器扱い禁止表示が掲出されている場合、以降は着手せずに、関係箇所へ連絡蓄電池スイッチ全入り 移動機器扱い禁止表示撤去よし 屋根上、床下、異物人影が無いこと確認交流電圧表示灯確認交流電圧表示灯点灯 よし VCBスイッチ 入 VCB 入 9 10 故障表示灯消灯 よし 赤表示灯で確認 MRゲージ確認 VCB全入表示灯確認 VCB全入点灯 よし 静止形電源装置 SIV 動作確認 SIV動作よし 電圧計または三相表示灯で確認 ワイパー1往復以上の動作確認防護無線機能確認防護無線よし 緑表示灯で確認使用周波数に設定 11 運行幕、行先方向幕整備運行番号よし、行先よし モニター表示状態確認 非常位置表示灯非常 よし BC圧力〇〇kPaよし 8 ブレーキ試験鳴動よし機能よし 試験ボタンを押して機能確認 モニター確認 元空気ダメ圧力確認元空気ダメ圧力よし 常用最大ノッチ 表示灯 〇ノッチよし BC圧力〇〇kPaよし 常用ブレーキ、非常ブレーキ 動作緩解確認 ユルメ位置 BC圧力0kPaよし 表示灯消灯よし ※車両が流転し手歯止めが噛み 込む危険性がある箇所では、ブレーキの緩解確認を手歯止め撤去後に行ってもよい 1 2 3 4 5 6 7 8 9 別表2-3 電気指令式車両交直流出区点検要領,KNOWN,0.413162
動力車,42,動力車乗務員作業標準在来線電車編,KNOWN,0.40382
忍錠,42,36 ←上り方下り方→ 2 3 1 2 7 2 貫通扉確認 ラッチよし 鎖錠よし 備品確認携帯用信号炎管よし 携帯用信号炎管 スイッチ整備運転台スイッチ類戸ジメ安全NFB 無線機スイッチ 入確認無線機電源入 よし 圧縮機 CM 動作確認 CM動作よし ワイパー動作状態確認 ワイパー 動作 よし VCBスイッチ 切無線機電源、チャンネル確認無線機電源常用位置よし ○○無線○チャンネル よし ATS、EB、TE、AEN、未投入、戸閉連動、戸閉安全、各定位よし 直接触れて確認忍錠による鎖錠が可能 なものは鎖錠状態を確認 ※乗務員室仕切戸が設置されて いない車両のみ点検 ※保安機器 ATS関係、EB、TE 及 び戸閉連動戸ジメ安全を確認す る事無線機電源を 入 とする 電源切換SWの 常用位置を確認 3 パン上昇 パン上昇よし 5 ベビコン停止確認運転台選択スイッチ 前位置起動表示灯消灯 よし 運転台選択スイッチ 前位置よし 6 4 VCB全切表示灯確認 VCB全切点灯 よし 交直切換スイッチ 交側確認交直切換スイッチ 交側よし パンタグラフ上昇 VCBHR動作音確認動作音よし 順序 1 出区番線確認、車両番号確認電留○番線よし ○○系-○○○号車よし 点検機器及び点検内容喚呼用語記 事運輸部蓄電池入 低電圧計確認 1 パンタグラフ降下確認 パン降下よし ベビコン起動押しボタン 押し 移動機器扱い禁止表示撤去確認 ベビコン起動よし 起動表示灯確認移動機器扱い禁止表示が掲出されている場合、以降は着手せずに、関係箇所へ連絡蓄電池スイッチ全入り 移動機器扱い禁止表示撤去よし 屋根上、床下、異物人影が無いこと確認交流電圧表示灯確認交流電圧表示灯点灯 よし VCBスイッチ 入 VCB 入 9 10 故障表示灯消灯 よし 赤表示灯で確認 MRゲージ確認 VCB全入表示灯確認 VCB全入点灯 よし 静止形電源装置 SIV 動作確認 SIV動作よし 電圧計または三相表示灯で確認 ワイパー1往復以上の動作確認防護無線機能確認防護無線よし 緑表示灯で確認使用周波数に設定 11 運行幕、行先方向幕整備運行番号よし、行先よし モニター表示状態確認 非常位置表示灯非常 よし BC圧力〇〇kPaよし 8 ブレーキ試験鳴動よし機能よし 試験ボタンを押して機能確認 モニター確認 元空気ダメ圧力確認元空気ダメ圧力よし 常用最大ノッチ 表示灯 〇ノッチよし BC圧力〇〇kPaよし 常用ブレーキ、非常ブレーキ 動作緩解確認 ユルメ位置 BC圧力0kPaよし 表示灯消灯よし ※車両が流転し手歯止めが噛み 込む危険性がある箇所では、ブレーキの緩解確認を手歯止め撤去後に行ってもよい 1 2 3 4 5 6 7 8 9 別表2-3 電気指令式車両交直流出区点検要領,KNOWN,0.394461
連動,42,36 ←上り方下り方→ 2 3 1 2 7 2 貫通扉確認 ラッチよし 鎖錠よし 備品確認携帯用信号炎管よし 携帯用信号炎管 スイッチ整備運転台スイッチ類戸ジメ安全NFB 無線機スイッチ 入確認無線機電源入 よし 圧縮機 CM 動作確認 CM動作よし ワイパー動作状態確認 ワイパー 動作 よし VCBスイッチ 切無線機電源、チャンネル確認無線機電源常用位置よし ○○無線○チャンネル よし ATS、EB、TE、AEN、未投入、戸閉連動、戸閉安全、各定位よし 直接触れて確認忍錠による鎖錠が可能 なものは鎖錠状態を確認 ※乗務員室仕切戸が設置されて いない車両のみ点検 ※保安機器 ATS関係、EB、TE 及 び戸閉連動戸ジメ安全を確認す る事無線機電源を 入 とする 電源切換SWの 常用位置を確認 3 パン上昇 パン上昇よし 5 ベビコン停止確認運転台選択スイッチ 前位置起動表示灯消灯 よし 運転台選択スイッチ 前位置よし 6 4 VCB全切表示灯確認 VCB全切点灯 よし 交直切換スイッチ 交側確認交直切換スイッチ 交側よし パンタグラフ上昇 VCBHR動作音確認動作音よし 順序 1 出区番線確認、車両番号確認電留○番線よし ○○系-○○○号車よし 点検機器及び点検内容喚呼用語記 事運輸部蓄電池入 低電圧計確認 1 パンタグラフ降下確認 パン降下よし ベビコン起動押しボタン 押し 移動機器扱い禁止表示撤去確認 ベビコン起動よし 起動表示灯確認移動機器扱い禁止表示が掲出されている場合、以降は着手せずに、関係箇所へ連絡蓄電池スイッチ全入り 移動機器扱い禁止表示撤去よし 屋根上、床下、異物人影が無いこと確認交流電圧表示灯確認交流電圧表示灯点灯 よし VCBスイッチ 入 VCB 入 9 10 故障表示灯消灯 よし 赤表示灯で確認 MRゲージ確認 VCB全入表示灯確認 VCB全入点灯 よし 静止形電源装置 SIV 動作確認 SIV動作よし 電圧計または三相表示灯で確認 ワイパー1往復以上の動作確認防護無線機能確認防護無線よし 緑表示灯で確認使用周波数に設定 11 運行幕、行先方向幕整備運行番号よし、行先よし モニター表示状態確認 非常位置表示灯非常 よし BC圧力〇〇kPaよし 8 ブレーキ試験鳴動よし機能よし 試験ボタンを押して機能確認 モニター確認 元空気ダメ圧力確認元空気ダメ圧力よし 常用最大ノッチ 表示灯 〇ノッチよし BC圧力〇〇kPaよし 常用ブレーキ、非常ブレーキ 動作緩解確認 ユルメ位置 BC圧力0kPaよし 表示灯消灯よし ※車両が流転し手歯止めが噛み 込む危険性がある箇所では、ブレーキの緩解確認を手歯止め撤去後に行ってもよい 1 2 3 4 5 6 7 8 9 別表2-3 電気指令式車両交直流出区点検要領,KNOWN,0.388862
BC,42,36 ←上り方下り方→ 2 3 1 2 7 2 貫通扉確認 ラッチよし 鎖錠よし 備品確認携帯用信号炎管よし 携帯用信号炎管 スイッチ整備運転台スイッチ類戸ジメ安全NFB 無線機スイッチ 入確認無線機電源入 よし 圧縮機 CM 動作確認 CM動作よし ワイパー動作状態確認 ワイパー 動作 よし VCBスイッチ 切無線機電源、チャンネル確認無線機電源常用位置よし ○○無線○チャンネル よし ATS、EB、TE、AEN、未投入、戸閉連動、戸閉安全、各定位よし 直接触れて確認忍錠による鎖錠が可能 なものは鎖錠状態を確認 ※乗務員室仕切戸が設置されて いない車両のみ点検 ※保安機器 ATS関係、EB、TE 及 び戸閉連動戸ジメ安全を確認す る事無線機電源を 入 とする 電源切換SWの 常用位置を確認 3 パン上昇 パン上昇よし 5 ベビコン停止確認運転台選択スイッチ 前位置起動表示灯消灯 よし 運転台選択スイッチ 前位置よし 6 4 VCB全切表示灯確認 VCB全切点灯 よし 交直切換スイッチ 交側確認交直切換スイッチ 交側よし パンタグラフ上昇 VCBHR動作音確認動作音よし 順序 1 出区番線確認、車両番号確認電留○番線よし ○○系-○○○号車よし 点検機器及び点検内容喚呼用語記 事運輸部蓄電池入 低電圧計確認 1 パンタグラフ降下確認 パン降下よし ベビコン起動押しボタン 押し 移動機器扱い禁止表示撤去確認 ベビコン起動よし 起動表示灯確認移動機器扱い禁止表示が掲出されている場合、以降は着手せずに、関係箇所へ連絡蓄電池スイッチ全入り 移動機器扱い禁止表示撤去よし 屋根上、床下、異物人影が無いこと確認交流電圧表示灯確認交流電圧表示灯点灯 よし VCBスイッチ 入 VCB 入 9 10 故障表示灯消灯 よし 赤表示灯で確認 MRゲージ確認 VCB全入表示灯確認 VCB全入点灯 よし 静止形電源装置 SIV 動作確認 SIV動作よし 電圧計または三相表示灯で確認 ワイパー1往復以上の動作確認防護無線機能確認防護無線よし 緑表示灯で確認使用周波数に設定 11 運行幕、行先方向幕整備運行番号よし、行先よし モニター表示状態確認 非常位置表示灯非常 よし BC圧力〇〇kPaよし 8 ブレーキ試験鳴動よし機能よし 試験ボタンを押して機能確認 モニター確認 元空気ダメ圧力確認元空気ダメ圧力よし 常用最大ノッチ 表示灯 〇ノッチよし BC圧力〇〇kPaよし 常用ブレーキ、非常ブレーキ 動作緩解確認 ユルメ位置 BC圧力0kPaよし 表示灯消灯よし ※車両が流転し手歯止めが噛み 込む危険性がある箇所では、ブレーキの緩解確認を手歯止め撤去後に行ってもよい 1 2 3 4 5 6 7 8 9 別表2-3 電気指令式車両交直流出区点検要領,KNOWN,0.343354
SIV,42,36 ←上り方下り方→ 2 3 1 2 7 2 貫通扉確認 ラッチよし 鎖錠よし 備品確認携帯用信号炎管よし 携帯用信号炎管 スイッチ整備運転台スイッチ類戸ジメ安全NFB 無線機スイッチ 入確認無線機電源入 よし 圧縮機 CM 動作確認 CM動作よし ワイパー動作状態確認 ワイパー 動作 よし VCBスイッチ 切無線機電源、チャンネル確認無線機電源常用位置よし ○○無線○チャンネル よし ATS、EB、TE、AEN、未投入、戸閉連動、戸閉安全、各定位よし 直接触れて確認忍錠による鎖錠が可能 なものは鎖錠状態を確認 ※乗務員室仕切戸が設置されて いない車両のみ点検 ※保安機器 ATS関係、EB、TE 及 び戸閉連動戸ジメ安全を確認す る事無線機電源を 入 とする 電源切換SWの 常用位置を確認 3 パン上昇 パン上昇よし 5 ベビコン停止確認運転台選択スイッチ 前位置起動表示灯消灯 よし 運転台選択スイッチ 前位置よし 6 4 VCB全切表示灯確認 VCB全切点灯 よし 交直切換スイッチ 交側確認交直切換スイッチ 交側よし パンタグラフ上昇 VCBHR動作音確認動作音よし 順序 1 出区番線確認、車両番号確認電留○番線よし ○○系-○○○号車よし 点検機器及び点検内容喚呼用語記 事運輸部蓄電池入 低電圧計確認 1 パンタグラフ降下確認 パン降下よし ベビコン起動押しボタン 押し 移動機器扱い禁止表示撤去確認 ベビコン起動よし 起動表示灯確認移動機器扱い禁止表示が掲出されている場合、以降は着手せずに、関係箇所へ連絡蓄電池スイッチ全入り 移動機器扱い禁止表示撤去よし 屋根上、床下、異物人影が無いこと確認交流電圧表示灯確認交流電圧表示灯点灯 よし VCBスイッチ 入 VCB 入 9 10 故障表示灯消灯 よし 赤表示灯で確認 MRゲージ確認 VCB全入表示灯確認 VCB全入点灯 よし 静止形電源装置 SIV 動作確認 SIV動作よし 電圧計または三相表示灯で確認 ワイパー1往復以上の動作確認防護無線機能確認防護無線よし 緑表示灯で確認使用周波数に設定 11 運行幕、行先方向幕整備運行番号よし、行先よし モニター表示状態確認 非常位置表示灯非常 よし BC圧力〇〇kPaよし 8 ブレーキ試験鳴動よし機能よし 試験ボタンを押して機能確認 モニター確認 元空気ダメ圧力確認元空気ダメ圧力よし 常用最大ノッチ 表示灯 〇ノッチよし BC圧力〇〇kPaよし 常用ブレーキ、非常ブレーキ 動作緩解確認 ユルメ位置 BC圧力0kPaよし 表示灯消灯よし ※車両が流転し手歯止めが噛み 込む危険性がある箇所では、ブレーキの緩解確認を手歯止め撤去後に行ってもよい 1 2 3 4 5 6 7 8 9 別表2-3 電気指令式車両交直流出区点検要領,KNOWN,0.234057
ブレーキ,43,37 13 1 1 2 4 5 7 8 9 1 2 3 4 5 6 1 3 1 2 3 4 5 ※チャイム消し 2 順序点検機器及び点検内容喚呼用語記 事 2 9 緊締よし 運転台選択スイッチ 前位置一斉Dコック 定位確認貫通扉確認 ラッチよし 鳴動よし機能よし 手歯止撤去試験ボタンを押して機能確認 ≪運転台点検≫ 山側、海側とも確認車内から確認事故表示灯点灯確認事故表示灯点灯 よし 防護無線機能確認 ブレーキ緊締状態確認緊締よし 一斉Dコックよし 転動防止撤去各MR管肘コック 定位確認 MR管肘コック 定位 よし 各車間ごとに確認 モニター確認無線機スイッチ 入確認電源切換SWの 常用位置を確認 6 4 ≪客室内在姿状態点検≫ 一車ごとに確認個別一斉Dコック確認 〇〇Dコックよし ※漏気に注意を払う事各車BCコックの 定位確認 BCコックよし 一台車ごとに確認 P電源 ブレーキ動作故障各表示灯確認 ブレーキ動作 よし 車掌スイッチ 閉車掌スイッチ閉よし ≪各車床下点検≫ 無線機電源常用位置よし 運転台スイッチ類 ワイパー 動作 よし 戸ジメ安全NFB 手歯止札収納手歯止札収納 よし 携帯用信号炎管故障表示灯消灯 よし 赤表示灯で確認防護無線よし 緑表示灯で確認携帯用信号炎管よし ワイパー動作状態確認 ※保安機器 ATS関係、EB、TE 及 び戸閉連動戸ジメ安全を確認 ○○無線○チャンネルよし 使用周波数に設定 ワイパー1往復以上の動作確認無線機電源入 よし 無線機電源を 入 とする 無線機電源、チャンネル確認 ATS切換スイッチを 所定位置に設定 ATS切換スイッチ S 位置で機能確認 リセット 又入れ 事故表示灯消灯 よし 手歯止撤去の確認手歯止撤去よし 降車して確認運転台選択スイッチ 前位置よし 気笛試験気笛よし VCB全入点灯 よし 短急気笛一声 パイロット確認 ATS動作試験 マスコンキー解錠手歯止撤去よし ATS切換SW 入換位置でP立上げ確認各車各コック 定位確認元ダメコック 定位 よし マスコンキー抜取り 一台車ごとに確認 コンキー抜取りよし 運転台選択スイッチ 後位置運転台選択スイッチ 後位置よし P電源表示灯点灯よし ブレーキ緊締状態確認 MR管肘コック 定位 よし 各車間ごとに確認運転台選択スイッチ 前位置運転台選択スイッチ 前位置よし 各車各コック 定位確認一斉Dコック 定位確認一斉Dコックよし 運転台変更 スイッチ整備赤色灯白色灯点灯 よし ベルチャイム鳴動よし VCB全入表示灯確認 VCB全入消灯 よし ATS切換スイッチを 所定位置に設定 ATS切換スイッチ ○ 位置よし 一車毎に確認各MR管肘コック 定位確認 ≪各車床下点検≫ ATS、EB、TE、AEN、未投入、戸閉連動、戸閉安全、各定位よし スイッチ整備備品確認直接触れて確認忍錠による鎖錠が可能 なものは鎖錠状態を確認鎖錠よし モニター表示状態確認車掌スイッチ 開車掌スイッチ開よし 山側、海側とも確認車内から確認運転台選択スイッチ 後位置 VCB全入表示灯確認運転台選択スイッチ 後位置よし VCB全入消灯 よし 3 3 逆転ハンドル 切 よし 4 5 気笛試験気笛よし 短急気笛一声 ※乗務員室仕切戸が設置されて いない車両のみ点検元ダメコック 定位 よし 一車毎に確認 ブレーキ動作状態確認 BCコックよし マスコンキー 挿入 1 2 1 7 8 6 各車BCコックの 定位確認 12 VCB全入表示灯確認知らせ灯点灯確認逆転ハンドル 切 VCB全入点灯 よし 交直切換スイッチ 交側よし VCB 入動作音よし 交直切換スイッチ 交側確認 VCBスイッチ 入 VCBHR動作音確認逆転ハンドル 前進知らせ灯点灯 よし VCB全入表示灯確認 マスコンキー 挿入逆転ハンドル 前進,KNOWN,0.969234
